수집일자,건구 온도,습구 온도,근권,상대 습도,절대 습도,이슬점,수분 부족,이산화탄소,시간,일사량 (W/m^2)
1/9/2021 21:38:00,14.8,13.1,14.0,82.8,10.5,11.9,2.2,1002,21,4574.742830970308
1/9/2021 21:43:00,15.2,14.1,14.6,89.3,11.6,13.4,1.4,1010,21,4698.38452910464
1/9/2021 21:48:00,14.9,13.8,14.4,87.9,11.2,13.0,1.5,981,21,4605.653255503891
1/9/2021 21:53:00,15.1,13.8,14.4,87.3,11.2,13.0,1.6,983,21,4667.474104571057
1/9/2021 21:58:00,15.1,13.9,14.5,87.4,11.3,13.0,1.6,1005,21,4667.474104571057
1/9/2021 22:03:00,14.8,13.0,13.8,81.6,10.3,11.6,2.3,1029,22,4640.531439575141
1/9/2021 22:08:00,15.1,13.9,14.5,88.0,11.3,13.1,1.5,1002,22,4734.596266053016
1/9/2021 22:13:00,15.1,13.8,14.4,86.7,11.2,12.9,1.7,996,22,4734.596266053016
1/9/2021 22:18:00,14.6,12.4,13.7,77.8,9.7,10.7,2.8,1009,22,4577.821555256559
1/9/2021 22:23:00,14.8,13.1,14.0,82.8,10.5,11.9,2.2,1033,22,4640.531439575141
1/9/2021 22:28:00,15.3,14.3,14.8,89.9,11.7,13.6,1.3,1031,22,4797.306150371599
1/9/2021 22:33:00,14.9,13.6,14.3,86.6,11.0,12.7,1.7,996,22,4671.886381734433
1/9/2021 22:38:00,14.4,12.5,13.5,79.5,9.9,10.9,2.5,965,22,4515.111670937976
1/9/2021 22:43:00,14.8,13.3,14.2,84.7,10.7,12.2,1.9,917,22,4640.531439575141
1/9/2021 22:48:00,15.6,15.1,15.3,94.4,12.6,14.7,0.7,885,22,4891.370976849474
1/9/2021 22:53:00,15.0,14.3,14.4,92.4,11.8,13.8,1.0,854,22,4703.241323893724
1/9/2021 22:58:00,14.9,14.0,14.1,90.4,11.5,13.3,1.2,827,22,4671.886381734433
1/9/2021 23:03:00,15.4,14.7,14.9,93.1,12.2,14.3,0.9,810,23,4894.202898735836
1/9/2021 23:08:00,14.9,14.0,14.2,91.1,11.6,13.4,1.1,800,23,4735.300207218439
1/9/2021 23:13:00,14.8,13.8,14.0,89.8,11.3,13.1,1.3,785,23,4703.51966891496
1/9/2021 23:18:00,15.2,14.5,14.9,92.4,12.0,14.0,1.0,772,23,4830.641822128878
1/9/2021 23:23:00,14.9,14.1,14.1,91.7,11.7,13.5,1.1,769,23,4735.300207218439
1/9/2021 23:28:00,14.7,13.6,13.8,88.5,11.1,12.8,1.5,791,23,4671.7391306114805
1/9/2021 23:33:00,15.0,14.1,14.3,90.5,11.6,13.5,1.2,819,23,4767.080745521918
1/9/2021 23:38:00,14.9,14.1,14.3,91.7,11.7,13.6,1.1,857,23,4735.300207218439
1/9/2021 23:43:00,14.3,12.9,13.2,85.7,10.5,11.9,1.7,895,23,4544.616977397563
1/9/2021 23:48:00,13.6,11.9,12.4,81.6,9.6,10.5,2.2,935,23,4322.153209273206
1/9/2021 23:53:00,13.0,11.1,11.9,79.3,9.0,9.5,2.4,970,23,4131.469979452329
1/9/2021 23:58:00,12.5,10.5,11.4,77.6,8.5,8.7,2.5,1007,23,3972.567287934932
2/9/2021 00:03:00,12.4,11.0,11.7,83.6,9.2,9.7,1.8,1020,0,0.0
2/9/2021 00:08:00,12.3,10.7,11.6,82.8,9.0,9.4,1.9,994,0,0.0
2/9/2021 00:13:00,11.9,9.9,10.9,77.8,8.2,8.1,2.3,996,0,0.0
2/9/2021 00:18:00,11.6,9.4,10.6,75.6,7.8,7.4,2.5,1011,0,0.0
2/9/2021 00:23:00,11.3,9.1,10.3,75.3,7.7,7.0,2.5,1034,0,0.0
2/9/2021 00:28:00,12.3,11.2,11.9,88.2,9.6,10.4,1.3,1032,0,0.0
2/9/2021 00:33:00,11.9,10.6,11.4,86.0,9.1,9.6,1.5,1000,0,0.0
2/9/2021 00:38:00,11.4,9.6,10.8,78.9,8.1,7.9,2.2,1003,0,0.0
2/9/2021 00:43:00,11.4,9.3,10.6,76.8,7.9,7.4,2.4,1016,0,0.0
2/9/2021 00:48:00,11.9,10.6,11.4,84.7,9.0,9.4,1.6,1040,0,0.0
2/9/2021 00:53:00,12.1,11.1,11.7,88.9,9.5,10.3,1.2,1020,0,0.0
2/9/2021 00:58:00,11.6,9.8,10.9,79.6,8.3,8.2,2.1,1000,0,0.0
2/9/2021 01:03:00,11.4,9.3,10.6,76.8,7.9,7.4,2.4,1005,1,790.1877858383376
2/9/2021 01:08:00,11.9,10.5,11.3,84.6,9.0,9.4,1.6,1021,1,824.8451448663349
2/9/2021 01:13:00,11.6,10.0,11.0,81.7,8.5,8.6,1.9,1045,1,804.0507294495366
2/9/2021 01:18:00,11.7,10.5,11.2,85.9,9.0,9.4,1.5,1017,1,810.982201255136
2/9/2021 01:23:00,11.2,9.3,10.4,78.0,7.9,7.5,2.2,999,1,776.3248422271387
2/9/2021 01:28:00,11.6,10.1,11.0,83.1,8.7,8.9,1.8,1004,1,804.0507294495366
2/9/2021 01:33:00,11.6,10.2,11.1,83.8,8.7,9.0,1.7,1021,1,804.0507294495366
2/9/2021 01:38:00,11.4,9.6,10.7,79.5,8.2,8.0,2.1,1044,1,790.1877858383376
2/9/2021 01:43:00,12.2,11.3,11.9,90.3,9.7,10.6,1.0,1016,1,845.6395602831333
2/9/2021 01:48:00,11.6,10.0,10.9,81.7,8.5,8.5,1.9,994,1,804.0507294495366
2/9/2021 01:53:00,11.3,9.3,10.6,77.4,7.9,7.4,2.3,998,1,783.2563140327381
2/9/2021 01:58:00,11.8,10.3,11.1,83.9,8.8,9.1,1.7,1013,1,817.9136730607354
2/9/2021 02:03:00,11.6,10.0,10.9,81.7,8.5,8.5,1.9,1038,2,1274.3902548550072
2/9/2021 02:08:00,11.5,10.1,11.0,84.4,8.7,9.0,1.6,1037,2,1263.4041319683263
2/9/2021 02:13:00,11.9,10.9,11.5,88.1,9.4,10.0,1.3,1003,2,1307.3486235150506
2/9/2021 02:18:00,11.3,9.5,10.7,79.5,8.1,7.9,2.1,1002,2,1241.4318861949641
2/9/2021 02:23:00,11.4,9.6,10.7,79.5,8.2,8.0,2.1,1013,2,1252.418009081645
2/9/2021 02:28:00,11.8,10.5,11.2,86.0,9.0,9.5,1.5,1033,2,1296.3625006283696
2/9/2021 02:33:00,11.6,10.3,11.0,85.9,8.9,9.3,1.5,1041,2,1274.3902548550072
2/9/2021 02:38:00,11.3,9.6,10.6,81.5,8.3,8.2,1.9,1005,2,1241.4318861949641
2/9/2021 02:43:00,11.3,9.5,10.6,80.1,8.2,8.0,2.0,1000,2,1241.4318861949641
2/9/2021 02:48:00,11.8,10.5,11.1,85.3,9.0,9.4,1.5,1010,2,1296.3625006283696
2/9/2021 02:53:00,11.4,9.8,10.6,81.6,8.4,8.3,1.9,1029,2,1252.418009081645
2/9/2021 02:58:00,11.4,9.8,10.9,81.6,8.4,8.4,1.9,1049,2,1252.418009081645
2/9/2021 03:03:00,12.1,11.3,11.8,90.9,9.7,10.6,1.0,1016,3,1677.4161769550676
2/9/2021 03:08:00,11.3,9.6,10.7,80.9,8.3,8.1,2.0,993,3,1566.5126280654763
2/9/2021 03:13:00,11.3,9.4,10.5,78.7,8.0,7.7,2.2,995,3,1566.5126280654763
2/9/2021 03:18:00,11.7,10.4,11.1,85.2,8.9,9.3,1.5,1008,3,1621.964402510272
2/9/2021 03:23:00,11.3,9.8,10.7,82.3,8.4,8.4,1.8,1028,3,1566.5126280654763
2/9/2021 03:28:00,11.6,10.2,11.0,84.5,8.8,9.0,1.6,1039,3,1608.1014588990731
2/9/2021 03:33:00,11.8,11.0,11.5,90.9,9.6,10.4,1.0,1003,3,1635.8273461214708
2/9/2021 03:38:00,11.1,9.3,10.4,79.3,8.0,7.7,2.1,995,3,1538.7867408430786
2/9/2021 03:43:00,11.4,9.8,10.7,82.3,8.5,8.5,1.8,1004,3,1580.3755716766752
2/9/2021 03:48:00,11.8,10.6,11.1,86.7,9.1,9.6,1.4,1019,3,1635.8273461214708
2/9/2021 03:53:00,11.1,9.3,10.4,79.3,8.0,7.7,2.1,1042,3,1538.7867408430786
2/9/2021 03:58:00,11.8,10.8,11.6,88.1,9.3,9.9,1.3,1029,3,1635.8273461214708
2/9/2021 04:03:00,11.5,10.3,11.0,85.8,8.9,9.2,1.5,999,4,1850.8535992992154
2/9/2021 04:08:00,11.1,9.1,10.3,77.9,7.8,7.4,2.2,997,4,1786.4760828018514
2/9/2021 04:13:00,11.5,10.1,10.9,83.7,8.7,8.9,1.7,1008,4,1850.8535992992154
2/9/2021 04:18:00,11.6,10.4,11.0,85.9,9.0,9.3,1.5,1028,4,1866.9479784235564
2/9/2021 04:23:00,11.4,9.9,10.8,83.0,8.5,8.6,1.7,1037,4,1834.7592201748744
2/9/2021 04:28:00,11.9,11.0,11.4,89.5,9.5,10.3,1.1,1004,4,1915.2311157965794
2/9/2021 04:33:00,11.2,9.6,10.6,81.5,8.3,8.1,1.9,997,4,1802.5704619261924
2/9/2021 04:38:00,11.3,9.5,10.6,80.1,8.2,8.0,2.0,1005,4,1818.6648410505334
2/9/2021 04:43:00,11.6,10.4,11.1,85.9,9.0,9.3,1.5,1020,4,1866.9479784235564
2/9/2021 04:48:00,11.4,10.0,10.8,83.7,8.6,8.7,1.7,1042,4,1834.7592201748744
2/9/2021 04:53:00,11.4,10.1,10.8,85.1,8.7,9.0,1.5,1014,4,1834.7592201748744
2/9/2021 04:58:00,11.8,10.5,11.1,86.0,9.0,9.5,1.5,1002,4,1899.1367366722384
2/9/2021 05:03:00,11.3,9.8,10.7,82.9,8.5,8.5,1.7,1008,5,2024.688200227702
2/9/2021 05:08:00,11.4,9.8,10.7,81.6,8.4,8.3,1.9,1024,5,2042.6057949199826
2/9/2021 05:13:00,11.8,10.6,11.2,86.7,9.1,9.7,1.4,1045,5,2114.276173689105
2/9/2021 05:18:00,11.9,11.0,11.4,90.2,9.6,10.3,1.0,1020,5,2132.1937683813853
2/9/2021 05:23:00,11.1,9.3,10.4,78.6,8.0,7.6,2.2,1001,5,1988.853010843141
2/9/2021 05:28:00,11.3,9.7,10.7,81.6,8.3,8.3,1.9,1004,5,2024.688200227702
2/9/2021 05:33:00,11.8,10.5,11.1,86.0,9.0,9.5,1.5,1017,5,2114.276173689105
2/9/2021 05:38:00,11.1,9.5,10.4,81.4,8.2,8.1,1.9,1038,5,1988.853010843141
2/9/2021 05:43:00,11.7,10.5,11.3,86.6,9.1,9.5,1.4,1034,5,2096.3585789968242
2/9/2021 05:48:00,11.6,10.5,11.1,88.0,9.1,9.6,1.2,1001,5,2078.4409843045437
2/9/2021 05:53:00,11.0,9.1,10.3,78.6,7.9,7.4,2.2,998,5,1970.9354161508604
2/9/2021 05:58:00,11.4,10.0,10.8,83.7,8.6,8.8,1.7,1006,5,2042.6057949199826
2/9/2021 06:03:00,11.6,10.5,11.0,86.6,9.0,9.5,1.4,1023,6,2257.255772904163
2/9/2021 06:08:00,11.1,9.5,10.4,81.4,8.2,8.1,1.9,1042,6,2159.960265451398
2/9/2021 06:13:00,11.9,11.0,11.4,89.5,9.5,10.2,1.1,1013,6,2315.6330773758227
2/9/2021 06:18:00,11.2,9.7,10.6,82.9,8.4,8.4,1.7,999,6,2179.419366941951
2/9/2021 06:23:00,11.1,9.4,10.4,80.7,8.1,7.9,1.9,1003,6,2159.960265451398
2/9/2021 06:28:00,11.6,10.4,11.1,86.6,9.0,9.4,1.4,1018,6,2257.255772904163
2/9/2021 06:33:00,12.6,11.9,12.6,91.8,10.2,11.3,0.9,1034,6,2451.846787809695
2/9/2021 06:38:00,14.1,13.6,13.8,94.8,11.5,13.2,0.6,995,6,2743.7333101679915
2/9/2021 06:43:00,15.2,14.6,14.3,94.3,12.2,14.3,0.7,984,6,2957.7834265640763
2/9/2021 06:48:00,15.5,15.1,15.0,95.6,12.6,14.8,0.6,991,6,3016.1607310357354
2/9/2021 06:53:00,15.3,14.8,14.9,95.0,12.4,14.5,0.7,1021,6,2977.242528054629
2/9/2021 06:58:00,15.4,14.8,15.0,93.7,12.3,14.4,0.8,1031,6,2996.701629545182
2/9/2021 07:03:00,15.2,14.5,14.9,93.0,12.1,14.1,0.9,1013,7,3160.7511433533505
2/9/2021 07:08:00,15.1,14.2,14.6,91.1,11.7,13.6,1.1,1011,7,3139.956727936552
2/9/2021 07:13:00,14.9,14.1,14.4,91.7,11.7,13.6,1.1,1024,7,3098.3678971029553
2/9/2021 07:18:00,15.1,14.3,14.6,91.8,11.9,13.8,1.1,1034,7,3139.956727936552
2/9/2021 07:23:00,15.3,14.5,14.6,91.8,11.9,13.9,1.1,1007,7,3181.5455587701485
2/9/2021 07:28:00,15.1,14.3,14.4,91.7,11.8,13.7,1.1,995,7,3139.956727936552
2/9/2021 07:33:00,15.0,14.2,14.6,91.7,11.8,13.7,1.1,1002,7,3119.1623125197534
2/9/2021 07:38:00,15.1,14.3,14.6,91.7,11.8,13.7,1.1,1025,7,3139.956727936552
2/9/2021 07:43:00,15.4,14.6,14.9,92.5,12.1,14.2,1.0,1018,7,3202.339974186947
2/9/2021 07:48:00,15.3,14.5,14.6,91.2,11.9,13.9,1.2,993,7,3181.5455587701485
2/9/2021 07:53:00,15.2,14.5,14.8,92.4,12.0,14.0,1.0,992,7,3160.7511433533505
2/9/2021 07:58:00,15.2,14.5,14.8,92.4,12.0,14.0,1.0,1008,7,3160.7511433533505
2/9/2021 08:03:00,15.4,14.6,14.9,91.8,12.1,14.1,1.1,1028,8,3383.7258490977783
2/9/2021 08:08:00,15.6,14.8,15.1,92.5,12.3,14.4,1.0,1004,8,3427.6703406445026
2/9/2021 08:13:00,15.4,14.6,14.9,91.8,12.1,14.1,1.1,992,8,3383.7258490977783
2/9/2021 08:18:00,15.4,14.6,15.0,92.5,12.1,14.2,1.0,1000,8,3383.7258490977783
2/9/2021 08:23:00,15.4,14.6,15.0,92.5,12.1,14.2,1.0,1022,8,3383.7258490977783
2/9/2021 08:28:00,15.8,15.1,15.4,92.5,12.5,14.6,1.0,1018,8,3471.614832191227
2/9/2021 08:33:00,15.8,15.0,15.2,91.9,12.3,14.4,1.1,993,8,3471.614832191227
2/9/2021 08:38:00,15.7,14.8,15.1,91.3,12.2,14.3,1.2,991,8,3449.6425864178645
2/9/2021 08:43:00,15.6,14.8,15.1,91.9,12.2,14.3,1.1,1007,8,3427.6703406445026
2/9/2021 08:48:00,15.9,15.1,15.5,92.0,12.5,14.6,1.1,1024,8,3493.5870779645893
2/9/2021 08:53:00,16.1,15.3,15.6,92.6,12.7,14.9,1.0,998,8,3537.531569511314
2/9/2021 08:58:00,15.9,15.1,15.3,91.3,12.4,14.5,1.2,987,8,3493.5870779645893
2/9/2021 09:03:00,15.9,15.1,15.3,91.9,12.4,14.6,1.1,996,9,3661.110297860533
2/9/2021 09:08:00,15.9,15.0,15.3,91.3,12.3,14.5,1.2,1018,9,3661.110297860533
2/9/2021 09:13:00,16.3,15.5,15.9,92.6,12.8,15.1,1.0,1024,9,3753.213701580295
2/9/2021 09:18:00,16.3,15.6,15.8,93.3,12.9,15.2,0.9,996,9,3753.213701580295
2/9/2021 09:23:00,16.3,15.4,15.6,91.4,12.6,14.9,1.2,990,9,3753.213701580295
2/9/2021 09:28:00,16.2,15.3,15.6,91.4,12.6,14.8,1.2,1004,9,3730.1878506503544
2/9/2021 09:33:00,16.4,15.6,15.9,91.5,12.8,15.0,1.2,1022,9,3776.2395525102347
2/9/2021 09:38:00,16.6,15.8,16.1,92.1,13.0,15.3,1.1,1004,9,3822.291254370117
2/9/2021 09:43:00,16.4,15.6,15.9,92.1,12.9,15.1,1.1,994,9,3776.2395525102347
2/9/2021 09:48:00,16.4,15.6,15.8,91.5,12.8,15.0,1.2,1005,9,3776.2395525102347
2/9/2021 09:53:00,16.5,15.6,15.9,91.5,12.8,15.1,1.2,1027,9,3799.2654034401758
2/9/2021 09:58:00,16.8,16.1,16.3,92.8,13.3,15.6,1.0,1016,9,3868.342956229997
2/9/2021 10:03:00,16.8,15.9,16.3,91.5,13.0,15.4,1.2,999,10,4028.464058301263
2/9/2021 10:08:00,16.6,15.8,16.1,91.5,12.9,15.2,1.2,1004,10,3980.5061528452957
2/9/2021 10:13:00,16.8,15.9,16.2,91.5,13.0,15.4,1.2,1025,10,4028.464058301263
2/9/2021 10:18:00,17.1,16.3,16.4,92.2,13.4,15.8,1.1,1018,10,4100.400916485214
2/9/2021 10:23:00,16.9,16.1,16.4,92.2,13.3,15.7,1.1,999,10,4052.443011029246
2/9/2021 10:28:00,16.9,16.0,16.4,91.6,13.1,15.5,1.2,1002,10,4052.443011029246
2/9/2021 10:33:00,16.9,16.1,16.4,91.6,13.2,15.6,1.2,1024,10,4052.443011029246
2/9/2021 10:38:00,17.3,16.5,16.6,92.2,13.5,16.0,1.1,1016,10,4148.358821941181
2/9/2021 10:43:00,17.2,16.4,16.7,92.2,13.5,15.9,1.1,997,10,4124.379869213198
2/9/2021 10:48:00,17.1,16.2,16.6,91.6,13.3,15.7,1.2,1000,10,4100.400916485214
2/9/2021 10:53:00,17.2,16.3,16.6,91.0,13.3,15.7,1.3,1023,10,4124.379869213198
2/9/2021 10:58:00,17.4,16.6,16.9,92.3,13.7,16.2,1.1,1018,10,4172.337774669164
2/9/2021 11:03:00,17.4,16.6,16.9,91.7,13.6,16.1,1.2,999,11,4323.73757063112
2/9/2021 11:08:00,17.3,16.5,16.9,92.3,13.6,16.0,1.1,997,11,4298.8885041332405
2/9/2021 11:13:00,17.4,16.5,16.9,91.7,13.6,16.0,1.2,1015,11,4323.73757063112
2/9/2021 11:18:00,17.6,16.8,17.1,92.3,13.9,16.4,1.2,1010,11,4373.435703626881
2/9/2021 11:23:00,17.6,16.7,17.1,91.7,13.7,16.2,1.2,992,11,4373.435703626881
2/9/2021 11:28:00,17.6,16.7,17.1,91.7,13.7,16.2,1.2,999,11,4373.435703626881
2/9/2021 11:33:00,17.6,16.8,17.1,91.7,13.8,16.3,1.2,1021,11,4373.435703626881
2/9/2021 11:38:00,17.9,17.1,17.3,92.4,14.1,16.6,1.2,1008,11,4447.98290312052
2/9/2021 11:43:00,17.8,16.9,17.3,91.8,13.9,16.4,1.2,996,11,4423.133836622641
2/9/2021 11:48:00,17.7,16.8,17.2,91.7,13.8,16.3,1.2,1009,11,4398.284770124761
2/9/2021 11:53:00,17.9,17.0,17.3,91.8,14.0,16.5,1.3,1025,11,4447.98290312052
2/9/2021 11:58:00,17.9,17.2,17.4,93.0,14.2,16.8,1.1,1003,11,4447.98290312052
2/9/2021 12:03:00,17.9,17.0,17.4,91.8,14.0,16.5,1.3,999,12,4591.25934985615
2/9/2021 12:08:00,17.9,17.0,17.4,91.2,14.0,16.5,1.3,1019,12,4591.25934985615
2/9/2021 12:13:00,18.1,17.3,17.6,91.8,14.2,16.8,1.3,1020,12,4642.558337005382
2/9/2021 12:18:00,18.2,17.3,17.7,91.9,14.3,16.8,1.3,999,12,4668.207830579997
2/9/2021 12:23:00,18.1,17.2,17.6,91.3,14.1,16.7,1.4,1003,12,4642.558337005382
2/9/2021 12:28:00,18.1,17.2,17.7,91.3,14.1,16.7,1.4,1025,12,4642.558337005382
2/9/2021 12:33:00,18.3,17.5,17.9,92.5,14.5,17.1,1.2,1016,12,4693.857324154612
2/9/2021 12:38:00,17.8,16.3,16.9,86.0,13.1,15.4,2.1,992,12,4565.609856281535
2/9/2021 12:43:00,17.6,16.4,16.8,88.8,13.3,15.7,1.7,1002,12,4514.310869132305
2/9/2021 12:48:00,17.8,16.8,17.2,90.6,13.8,16.3,1.4,1023,12,4565.609856281535
2/9/2021 12:53:00,18.1,17.2,17.4,91.8,14.1,16.7,1.3,1008,12,4642.558337005382
2/9/2021 12:58:00,17.9,17.1,17.5,92.4,14.1,16.7,1.2,996,12,4591.25934985615
2/9/2021 13:03:00,18.0,17.1,17.5,91.8,14.1,16.7,1.3,1010,13,4750.303193307465
2/9/2021 13:08:00,18.3,17.4,17.7,91.9,14.3,16.9,1.3,1015,13,4829.474913195922
2/9/2021 13:13:00,18.3,17.5,17.8,92.5,14.5,17.1,1.2,992,13,4829.474913195922
2/9/2021 13:18:00,18.2,17.4,17.8,92.4,14.3,16.9,1.2,991,13,4803.08433989977
2/9/2021 13:23:00,18.3,17.5,17.8,92.4,14.4,17.0,1.2,1009,13,4829.474913195922
2/9/2021 13:28:00,18.5,17.7,17.9,92.5,14.6,17.3,1.2,1001,13,4882.256059788228
2/9/2021 13:33:00,18.0,16.6,17.2,87.2,13.4,15.8,2.0,977,13,4750.303193307465
2/9/2021 13:38:00,17.8,16.6,17.0,88.8,13.4,15.9,1.7,986,13,4697.52204671516
2/9/2021 13:43:00,18.0,17.0,17.3,90.6,13.9,16.5,1.4,1007,13,4750.303193307465
2/9/2021 13:48:00,18.1,17.3,17.6,92.4,14.3,16.9,1.2,989,13,4776.693766603618
2/9/2021 13:53:00,18.1,17.3,17.7,92.4,14.2,16.8,1.2,976,13,4776.693766603618
2/9/2021 13:58:00,18.1,17.3,17.7,92.4,14.2,16.8,1.2,992,13,4776.693766603618
2/9/2021 14:03:00,18.3,17.5,17.8,92.5,14.5,17.1,1.2,998,14,4955.731868017045
2/9/2021 14:08:00,18.3,17.5,17.9,92.5,14.5,17.1,1.2,977,14,4955.731868017045
2/9/2021 14:13:00,18.3,17.5,17.9,92.4,14.4,17.0,1.2,979,14,4955.731868017045
2/9/2021 14:18:00,18.4,17.5,17.9,91.9,14.4,17.0,1.3,1004,14,4982.812370028066
2/9/2021 14:23:00,18.5,17.7,18.0,92.5,14.6,17.3,1.2,994,14,5009.892872039089
2/9/2021 14:28:00,17.9,16.5,17.0,86.0,13.2,15.6,2.1,982,14,4847.409859972955
2/9/2021 14:33:00,17.8,16.5,17.0,87.7,13.3,15.7,1.9,1003,14,4820.329357961934
2/9/2021 14:38:00,18.0,17.0,17.4,90.6,13.9,16.5,1.4,1018,14,4874.490361983978
2/9/2021 14:43:00,18.1,17.3,17.6,92.4,14.2,16.8,1.2,994,14,4901.570863995001
2/9/2021 14:48:00,18.1,17.2,17.6,91.8,14.1,16.7,1.3,990,14,4901.570863995001
2/9/2021 14:53:00,18.1,17.3,17.6,92.4,14.2,16.8,1.2,1011,14,4901.570863995001
2/9/2021 14:58:00,18.3,17.5,17.9,93.0,14.5,17.1,1.1,1012,14,4955.731868017045
2/9/2021 15:03:00,18.3,17.5,17.8,92.5,14.5,17.1,1.2,990,15,5073.837361698799
2/9/2021 15:08:00,18.3,17.5,17.8,92.4,14.4,17.0,1.2,994,15,5073.837361698799
2/9/2021 15:13:00,18.3,17.5,17.9,93.0,14.5,17.1,1.1,1017,15,5073.837361698799
2/9/2021 15:18:00,18.5,17.7,18.1,92.5,14.6,17.3,1.2,1006,15,5129.289136143595
2/9/2021 15:23:00,17.9,16.4,17.1,85.4,13.1,15.5,2.2,986,15,4962.933812809208
2/9/2021 15:28:00,17.9,16.6,17.2,88.3,13.5,15.9,1.8,1003,15,4962.933812809208
2/9/2021 15:33:00,18.1,17.1,17.5,90.7,14.0,16.6,1.4,1014,15,5018.385587254004
2/9/2021 15:38:00,18.2,17.3,17.7,91.3,14.2,16.7,1.4,990,15,5046.111474476402
2/9/2021 15:43:00,18.1,17.3,17.6,91.8,14.2,16.8,1.3,991,15,5018.385587254004
2/9/2021 15:48:00,18.3,17.4,17.8,91.9,14.3,16.9,1.3,1016,15,5073.837361698799
2/9/2021 15:53:00,18.4,17.7,18.1,93.1,14.7,17.3,1.1,1006,15,5101.563248921197
2/9/2021 15:58:00,18.1,16.8,17.3,87.2,13.5,16.0,2.0,982,15,5018.385587254004
2/9/2021 16:03:00,17.9,16.5,17.1,86.6,13.2,15.6,2.0,999,16,5071.451885860626
2/9/2021 16:08:00,18.1,17.0,17.4,90.1,13.9,16.4,1.5,1020,16,5128.116152741752
2/9/2021 16:13:00,18.3,17.3,17.8,91.3,14.2,16.8,1.4,999,16,5184.780419622875
2/9/2021 16:18:00,18.2,17.3,17.7,91.9,14.3,16.8,1.3,989,16,5156.4482861823135
2/9/2021 16:23:00,18.2,17.3,17.7,91.9,14.3,16.8,1.3,1010,16,5156.4482861823135
2/9/2021 16:28:00,18.4,17.6,18.0,92.5,14.5,17.1,1.2,1013,16,5213.112553063437
2/9/2021 16:33:00,18.2,16.8,17.6,87.2,13.5,16.0,2.0,980,16,5156.4482861823135
2/9/2021 16:38:00,17.9,16.3,17.1,85.4,13.0,15.4,2.2,989,16,5071.451885860626
2/9/2021 16:43:00,18.0,16.8,17.4,88.9,13.6,16.1,1.7,1012,16,5099.784019301189
2/9/2021 16:48:00,18.2,17.3,17.8,91.3,14.2,16.7,1.4,1005,16,5156.4482861823135
2/9/2021 16:53:00,18.3,17.3,17.7,90.7,14.1,16.7,1.4,985,16,5184.780419622875
2/9/2021 16:58:00,18.3,17.3,17.7,91.3,14.2,16.8,1.4,999,16,5184.780419622875
2/9/2021 17:03:00,18.3,17.5,17.9,92.5,14.5,17.1,1.2,1016,17,5289.380316949981
2/9/2021 17:08:00,18.4,17.6,18.1,92.5,14.6,17.2,1.2,995,17,5318.284034528942
2/9/2021 17:13:00,18.0,16.2,17.1,83.2,12.8,15.1,2.6,984,17,5202.669164213096
2/9/2021 17:18:00,17.9,16.6,17.3,87.2,13.3,15.8,2.0,1011,17,5173.765446634134
2/9/2021 17:23:00,18.2,17.1,17.8,90.1,14.0,16.5,1.5,1019,17,5260.47659937102
2/9/2021 17:28:00,18.3,17.4,17.9,91.3,14.3,16.9,1.4,994,17,5289.380316949981
2/9/2021 17:33:00,18.3,17.4,17.8,91.3,14.3,16.9,1.4,996,17,5289.380316949981
2/9/2021 17:38:00,18.4,17.6,18.0,92.5,14.6,17.2,1.2,1014,17,5318.284034528942
2/9/2021 17:43:00,18.3,17.0,17.9,87.9,13.7,16.3,1.9,986,17,5289.380316949981
2/9/2021 17:48:00,17.9,16.2,17.3,83.7,12.8,15.2,2.5,983,17,5173.765446634134
2/9/2021 17:53:00,18.0,16.7,17.4,87.8,13.5,15.9,1.9,1012,17,5202.669164213096
2/9/2021 17:58:00,18.3,17.3,17.9,90.1,14.1,16.7,1.5,1010,17,5289.380316949981
2/9/2021 18:03:00,18.3,17.4,17.9,91.3,14.3,16.9,1.4,991,18,5388.323331874586
2/9/2021 18:08:00,18.4,17.5,17.9,91.3,14.3,16.9,1.4,1006,18,5417.76772166625
2/9/2021 18:13:00,18.5,17.6,18.1,91.9,14.5,17.2,1.3,1018,18,5447.212111457914
2/9/2021 18:18:00,18.2,16.6,17.6,85.0,13.2,15.6,2.3,979,18,5358.878942082922
2/9/2021 18:23:00,18.0,16.3,17.3,84.3,12.9,15.3,2.4,985,18,5299.990162499593
2/9/2021 18:28:00,18.1,16.8,17.5,88.3,13.6,16.1,1.8,1015,18,5329.434552291257
2/9/2021 18:33:00,18.4,17.4,17.9,90.7,14.2,16.8,1.5,1009,18,5417.76772166625
2/9/2021 18:38:00,18.3,17.1,17.6,89.0,13.9,16.4,1.7,987,18,5388.323331874586
2/9/2021 18:43:00,17.6,15.1,16.5,76.8,11.5,13.4,3.5,1005,18,5182.212603332936
2/9/2021 18:48:00,16.9,14.4,15.9,76.3,11.0,12.7,3.4,1025,18,4976.101874791283
2/9/2021 18:53:00,16.4,14.3,15.6,78.9,11.0,12.8,2.9,989,18,4828.879925832961
2/9/2021 18:58:00,15.9,13.1,14.9,72.8,9.9,11.1,3.7,982,18,4681.65797687464
2/9/2021 19:03:00,15.4,12.3,14.4,69.5,9.1,9.9,4.0,1007,19,4613.427701273146
2/9/2021 19:08:00,15.1,12.7,14.1,76.3,9.8,10.9,3.1,1020,19,4523.555733066526
