수집일자,건구 온도,습구 온도,근권,상대 습도,절대 습도,이슬점,수분 부족,이산화탄소,날짜,시간
2021-09-08 07:29:00,6.5,5.8,5.9,90.7,6.9,5.1,0.7,977,2021-09-08,07:29:00
2021-09-08 07:34:00,7.5,7.1,7.2,94.3,7.6,6.7,0.5,974,2021-09-08,07:34:00
2021-09-08 07:39:00,8.2,7.9,8.1,96.1,8.1,7.6,0.3,973,2021-09-08,07:39:00
2021-09-08 07:44:00,8.5,8.2,8.1,96.1,8.3,7.9,0.3,973,2021-09-08,07:44:00
2021-09-08 07:49:00,8.7,8.3,8.1,94.6,8.2,7.9,0.5,974,2021-09-08,07:49:00
2021-09-08 07:54:00,8.8,8.4,8.3,94.6,8.3,8.0,0.5,978,2021-09-08,07:54:00
2021-09-08 07:59:00,8.6,8.0,8.1,93.0,8.0,7.5,0.6,983,2021-09-08,07:59:00
2021-09-08 08:04:00,7.8,7.0,7.0,88.7,7.3,6.1,0.9,986,2021-09-08,08:04:00
2021-09-08 08:09:00,7.3,6.3,6.3,87.6,7.0,5.3,1.0,987,2021-09-08,08:09:00
2021-09-08 08:14:00,6.9,6.0,6.3,87.5,6.8,5.0,1.0,989,2021-09-08,08:14:00
2021-09-08 08:19:00,7.4,6.8,6.9,91.8,7.3,6.1,0.7,989,2021-09-08,08:19:00
2021-09-08 08:24:00,7.2,6.5,6.7,90.9,7.2,5.8,0.7,991,2021-09-08,08:24:00
2021-09-08 08:29:00,6.8,5.9,6.1,88.2,6.8,4.9,0.9,993,2021-09-08,08:29:00
2021-09-08 08:34:00,6.5,5.6,5.9,88.1,6.7,4.7,0.9,992,2021-09-08,08:34:00
2021-09-08 08:39:00,7.0,6.4,6.7,91.7,7.2,5.7,0.6,993,2021-09-08,08:39:00
2021-09-08 08:44:00,7.8,7.5,7.5,96.9,7.9,7.3,0.3,957,2021-09-08,08:44:00
2021-09-08 08:49:00,7.9,7.6,7.6,95.2,7.9,7.2,0.4,873,2021-09-08,08:49:00
2021-09-08 08:54:00,7.3,6.5,6.6,89.3,7.1,5.7,0.9,817,2021-09-08,08:54:00
2021-09-08 08:59:00,6.9,6.0,6.0,87.5,6.8,4.9,1.0,791,2021-09-08,08:59:00
2021-09-08 09:04:00,6.5,5.6,5.8,88.1,6.7,4.7,0.9,781,2021-09-08,09:04:00
2021-09-08 09:09:00,6.6,5.9,6.1,90.7,6.9,5.2,0.7,781,2021-09-08,09:09:00
2021-09-08 09:14:00,7.1,6.6,6.7,93.4,7.3,6.1,0.5,784,2021-09-08,09:14:00
2021-09-08 09:19:00,6.6,6.0,6.0,90.7,6.9,5.2,0.7,789,2021-09-08,09:19:00
2021-09-08 09:24:00,6.3,5.5,5.6,88.9,6.6,4.6,0.8,794,2021-09-08,09:24:00
2021-09-08 09:29:00,6.3,5.5,5.9,89.7,6.7,4.7,0.8,800,2021-09-08,09:29:00
2021-09-08 09:34:00,6.9,6.4,6.7,92.5,7.2,5.8,0.6,807,2021-09-08,09:34:00
2021-09-08 09:39:00,6.8,6.1,6.3,90.8,7.0,5.4,0.7,814,2021-09-08,09:39:00
2021-09-08 09:44:00,6.3,5.5,5.6,88.9,6.6,4.6,0.8,821,2021-09-08,09:44:00
2021-09-08 09:49:00,6.3,5.5,5.7,88.9,6.6,4.6,0.8,827,2021-09-08,09:49:00
2021-09-08 09:54:00,6.9,6.3,6.6,92.5,7.2,5.7,0.6,833,2021-09-08,09:54:00
2021-09-08 09:59:00,6.7,6.0,6.1,90.8,6.9,5.3,0.7,840,2021-09-08,09:59:00
2021-09-08 10:04:00,6.3,5.5,5.6,88.9,6.6,4.6,0.8,846,2021-09-08,10:04:00
2021-09-08 10:09:00,6.1,5.3,5.5,88.8,6.6,4.4,0.8,852,2021-09-08,10:09:00
2021-09-08 10:14:00,6.8,6.1,6.3,91.6,7.0,5.5,0.6,858,2021-09-08,10:14:00
2021-09-08 10:19:00,6.7,6.1,6.3,92.5,7.1,5.6,0.6,861,2021-09-08,10:19:00
2021-09-08 10:24:00,6.4,5.5,5.6,88.1,6.6,4.5,0.9,866,2021-09-08,10:24:00
2021-09-08 10:29:00,6.2,5.4,5.7,88.9,6.6,4.5,0.8,869,2021-09-08,10:29:00
2021-09-08 10:34:00,6.8,6.2,6.4,92.5,7.1,5.6,0.6,873,2021-09-08,10:34:00
2021-09-08 10:39:00,6.8,6.1,6.4,91.6,7.0,5.5,0.6,875,2021-09-08,10:39:00
2021-09-08 10:44:00,6.4,5.6,5.9,89.8,6.7,4.8,0.8,876,2021-09-08,10:44:00
2021-09-08 10:49:00,6.1,5.3,5.4,88.0,6.5,4.3,0.9,878,2021-09-08,10:49:00
2021-09-08 10:54:00,6.6,6.0,6.3,91.6,6.9,5.3,0.6,879,2021-09-08,10:54:00
2021-09-08 10:59:00,6.9,6.3,6.6,92.5,7.2,5.7,0.6,882,2021-09-08,10:59:00
2021-09-08 11:04:00,6.4,5.6,5.9,89.0,6.7,4.8,0.8,884,2021-09-08,11:04:00
2021-09-08 11:09:00,6.2,5.3,5.6,88.0,6.5,4.3,0.9,888,2021-09-08,11:09:00
2021-09-08 11:14:00,6.4,5.8,6.1,90.7,6.8,5.0,0.7,890,2021-09-08,11:14:00
2021-09-08 11:19:00,7.0,6.5,6.7,93.4,7.3,6.0,0.5,893,2021-09-08,11:19:00
2021-09-08 11:24:00,7.5,7.1,7.3,95.2,7.7,6.8,0.4,897,2021-09-08,11:24:00
2021-09-08 11:29:00,7.9,7.5,7.6,94.4,7.8,7.0,0.5,903,2021-09-08,11:29:00
2021-09-08 11:34:00,7.4,6.6,6.9,90.2,7.2,5.9,0.8,906,2021-09-08,11:34:00
2021-09-08 11:39:00,6.9,6.0,6.2,88.3,6.8,5.1,0.9,909,2021-09-08,11:39:00
2021-09-08 11:44:00,6.6,5.7,5.8,88.2,6.7,4.7,0.9,909,2021-09-08,11:44:00
2021-09-08 11:49:00,6.8,6.1,6.3,90.8,7.0,5.4,0.7,911,2021-09-08,11:49:00
2021-09-08 11:54:00,7.2,6.6,6.9,92.6,7.3,6.1,0.6,911,2021-09-08,11:54:00
2021-09-08 11:59:00,6.8,6.0,6.1,89.9,6.9,5.2,0.8,914,2021-09-08,11:59:00
2021-09-08 12:04:00,6.7,6.0,6.0,90.8,6.9,5.3,0.7,914,2021-09-08,12:04:00
2021-09-08 12:09:00,7.6,7.3,7.3,95.2,7.7,6.9,0.4,860,2021-09-08,12:09:00
2021-09-08 12:14:00,7.9,7.5,7.6,95.2,7.9,7.2,0.4,782,2021-09-08,12:14:00
2021-09-08 12:19:00,8.1,7.7,7.8,94.5,7.9,7.3,0.5,715,2021-09-08,12:19:00
2021-09-08 12:24:00,8.3,7.8,7.9,93.7,7.9,7.4,0.5,665,2021-09-08,12:24:00
2021-09-08 12:29:00,8.3,7.6,7.6,91.3,7.7,6.9,0.7,627,2021-09-08,12:29:00
2021-09-08 12:34:00,7.7,6.8,7.0,88.7,7.2,5.9,0.9,615,2021-09-08,12:34:00
2021-09-08 12:39:00,7.4,6.6,6.6,89.3,7.1,5.7,0.9,617,2021-09-08,12:39:00
2021-09-08 12:44:00,7.9,7.2,7.3,91.2,7.5,6.5,0.7,630,2021-09-08,12:44:00
2021-09-08 12:49:00,8.5,7.8,8.0,91.4,7.8,7.2,0.7,646,2021-09-08,12:49:00
2021-09-08 12:54:00,9.0,8.3,8.6,91.5,8.1,7.7,0.8,664,2021-09-08,12:54:00
2021-09-08 12:59:00,9.4,8.7,9.0,90.9,8.3,8.0,0.8,683,2021-09-08,12:59:00
2021-09-08 13:04:00,9.8,9.0,9.3,90.2,8.4,8.3,0.9,703,2021-09-08,13:04:00
2021-09-08 13:09:00,10.1,9.3,9.6,90.3,8.6,8.6,0.9,726,2021-09-08,13:09:00
2021-09-08 13:14:00,10.3,9.5,9.9,89.7,8.6,8.7,1.0,749,2021-09-08,13:14:00
2021-09-08 13:19:00,10.6,10.1,10.3,94.2,9.2,9.7,0.6,763,2021-09-08,13:19:00
2021-09-08 13:24:00,11.1,10.8,10.9,97.2,9.8,10.6,0.3,731,2021-09-08,13:24:00
2021-09-08 13:29:00,11.1,10.6,10.6,93.6,9.5,10.1,0.7,690,2021-09-08,13:29:00
2021-09-08 13:34:00,10.4,9.6,9.6,90.4,8.7,8.9,0.9,667,2021-09-08,13:34:00
2021-09-08 13:39:00,9.7,8.8,8.8,89.4,8.3,8.0,1.0,664,2021-09-08,13:39:00
2021-09-08 13:44:00,9.3,8.3,8.4,88.5,8.0,7.5,1.0,666,2021-09-08,13:44:00
2021-09-08 13:49:00,9.0,8.1,8.1,89.2,7.9,7.3,1.0,677,2021-09-08,13:49:00
2021-09-08 13:54:00,9.4,8.9,8.9,93.2,8.5,8.4,0.6,690,2021-09-08,13:54:00
2021-09-08 13:59:00,9.0,8.3,8.4,90.7,8.0,7.6,0.8,704,2021-09-08,13:59:00
2021-09-08 14:04:00,8.5,7.7,7.8,89.8,7.7,6.9,0.9,719,2021-09-08,14:04:00
2021-09-08 14:09:00,8.3,7.5,7.6,88.9,7.5,6.6,0.9,734,2021-09-08,14:09:00
2021-09-08 14:14:00,8.8,8.3,8.3,93.0,8.1,7.7,0.6,749,2021-09-08,14:14:00
2021-09-08 14:19:00,8.6,8.0,8.1,91.4,7.9,7.3,0.7,762,2021-09-08,14:19:00
2021-09-08 14:24:00,8.2,7.4,7.5,89.7,7.5,6.6,0.9,774,2021-09-08,14:24:00
2021-09-08 14:29:00,7.9,7.1,7.3,89.5,7.4,6.3,0.9,785,2021-09-08,14:29:00
2021-09-08 14:34:00,8.2,7.6,7.8,92.1,7.7,7.0,0.7,796,2021-09-08,14:34:00
2021-09-08 14:39:00,8.4,7.8,7.9,92.9,7.9,7.3,0.6,807,2021-09-08,14:39:00
2021-09-08 14:44:00,8.0,7.2,7.4,89.6,7.5,6.4,0.9,816,2021-09-08,14:44:00
2021-09-08 14:49:00,7.7,6.9,6.9,89.5,7.3,6.1,0.9,826,2021-09-08,14:49:00
2021-09-08 14:54:00,7.9,7.3,7.5,92.0,7.6,6.7,0.7,835,2021-09-08,14:54:00
2021-09-08 14:59:00,8.1,7.6,7.8,92.8,7.8,7.0,0.6,844,2021-09-08,14:59:00
2021-09-08 15:04:00,7.9,7.1,7.3,90.3,7.5,6.4,0.8,849,2021-09-08,15:04:00
2021-09-08 15:09:00,7.7,6.9,7.0,89.5,7.3,6.1,0.9,854,2021-09-08,15:09:00
2021-09-08 15:14:00,8.2,7.5,7.7,90.5,7.6,6.7,0.8,860,2021-09-08,15:14:00
2021-09-08 15:19:00,8.7,8.0,8.3,91.4,7.9,7.4,0.7,868,2021-09-08,15:19:00
2021-09-08 15:24:00,9.3,8.5,8.8,90.8,8.2,7.8,0.8,875,2021-09-08,15:24:00
2021-09-08 15:29:00,9.8,9.5,9.6,97.1,9.0,9.3,0.3,868,2021-09-08,15:29:00
2021-09-08 15:34:00,10.4,10.3,10.3,97.9,9.5,10.1,0.2,827,2021-09-08,15:34:00
2021-09-08 15:39:00,10.9,10.8,10.8,97.9,9.8,10.6,0.2,776,2021-09-08,15:39:00
2021-09-08 15:44:00,11.3,11.0,11.0,97.2,9.9,10.8,0.3,725,2021-09-08,15:44:00
2021-09-08 15:49:00,11.4,10.9,10.9,94.3,9.7,10.5,0.6,676,2021-09-08,15:49:00
2021-09-08 15:54:00,11.3,10.8,10.7,93.6,9.6,10.3,0.7,635,2021-09-08,15:54:00
2021-09-08 15:59:00,11.3,10.7,10.6,93.6,9.5,10.3,0.7,601,2021-09-08,15:59:00
2021-09-08 16:04:00,11.2,10.6,10.5,92.8,9.4,10.1,0.7,577,2021-09-08,16:04:00
2021-09-08 16:09:00,11.1,10.6,10.4,94.3,9.5,10.2,0.6,560,2021-09-08,16:09:00
2021-09-08 16:14:00,11.5,11.3,11.1,98.0,10.1,11.2,0.2,550,2021-09-08,16:14:00
2021-09-08 16:19:00,11.9,11.8,11.6,98.7,10.5,11.7,0.1,544,2021-09-08,16:19:00
2021-09-08 16:24:00,11.4,10.8,10.6,92.2,9.5,10.2,0.8,542,2021-09-08,16:24:00
2021-09-08 16:29:00,10.8,10.0,9.8,90.5,8.9,9.3,0.9,551,2021-09-08,16:29:00
2021-09-08 16:34:00,10.4,9.6,9.5,90.4,8.8,8.9,0.9,567,2021-09-08,16:34:00
2021-09-08 16:39:00,10.8,10.0,10.0,91.3,9.0,9.4,0.9,586,2021-09-08,16:39:00
2021-09-08 16:44:00,11.1,10.3,10.4,91.4,9.2,9.7,0.9,605,2021-09-08,16:44:00
2021-09-08 16:49:00,11.3,10.6,10.8,91.4,9.4,10.0,0.9,624,2021-09-08,16:49:00
2021-09-08 16:54:00,11.6,10.8,11.1,90.8,9.4,10.1,1.0,640,2021-09-08,16:54:00
2021-09-08 16:59:00,11.8,10.9,11.2,90.2,9.5,10.2,1.0,658,2021-09-08,16:59:00
2021-09-08 17:04:00,11.9,11.0,11.3,90.2,9.6,10.3,1.0,675,2021-09-08,17:04:00
2021-09-08 17:09:00,11.9,11.1,11.4,90.9,9.7,10.5,1.0,693,2021-09-08,17:09:00
2021-09-08 17:14:00,12.1,11.2,11.5,90.3,9.7,10.5,1.0,711,2021-09-08,17:14:00
2021-09-08 17:19:00,12.1,11.3,11.6,90.3,9.7,10.6,1.0,729,2021-09-08,17:19:00
2021-09-08 17:24:00,11.3,10.5,10.7,90.0,9.2,9.7,1.0,746,2021-09-08,17:24:00
2021-09-08 17:29:00,10.6,9.6,9.8,89.0,8.7,8.8,1.1,763,2021-09-08,17:29:00
2021-09-08 17:34:00,10.8,10.2,10.1,93.5,9.2,9.7,0.6,778,2021-09-08,17:34:00
2021-09-08 17:39:00,11.3,11.0,10.9,96.5,9.9,10.8,0.4,796,2021-09-08,17:39:00
2021-09-08 17:44:00,11.8,11.1,11.5,92.3,9.7,10.6,0.8,813,2021-09-08,17:44:00
2021-09-08 17:49:00,12.1,11.2,11.6,90.3,9.7,10.5,1.0,828,2021-09-08,17:49:00
2021-09-08 17:54:00,12.1,11.3,11.6,90.3,9.7,10.6,1.0,842,2021-09-08,17:54:00
2021-09-08 17:59:00,12.2,11.3,11.7,90.3,9.7,10.6,1.0,857,2021-09-08,17:59:00
2021-09-08 18:04:00,11.4,10.5,10.7,89.3,9.2,9.7,1.1,869,2021-09-08,18:04:00
2021-09-08 18:09:00,10.8,10.0,9.9,90.5,8.9,9.3,0.9,885,2021-09-08,18:09:00
2021-09-08 18:14:00,11.0,10.5,10.4,94.3,9.5,10.1,0.6,901,2021-09-08,18:14:00
2021-09-08 18:19:00,10.4,9.6,9.5,91.2,8.8,9.0,0.9,914,2021-09-08,18:19:00
2021-09-08 18:24:00,10.3,9.5,9.8,90.4,8.7,8.8,0.9,925,2021-09-08,18:24:00
2021-09-08 18:29:00,10.6,9.9,10.2,91.2,8.9,9.3,0.9,937,2021-09-08,18:29:00
2021-09-08 18:34:00,10.9,10.1,10.5,91.3,9.1,9.5,0.9,948,2021-09-08,18:34:00
2021-09-08 18:39:00,11.1,10.3,10.6,90.6,9.1,9.6,0.9,960,2021-09-08,18:39:00
2021-09-08 18:44:00,11.2,10.4,10.8,90.7,9.2,9.7,0.9,972,2021-09-08,18:44:00
2021-09-08 18:49:00,11.3,10.5,10.8,90.7,9.2,9.8,0.9,982,2021-09-08,18:49:00
2021-09-08 18:54:00,11.3,10.5,10.9,90.7,9.3,9.9,0.9,995,2021-09-08,18:54:00
2021-09-08 18:59:00,11.4,10.6,10.9,90.7,9.3,9.9,1.0,1006,2021-09-08,18:59:00
2021-09-08 19:04:00,11.4,10.6,10.9,90.8,9.4,10.0,1.0,1018,2021-09-08,19:04:00
2021-09-08 19:09:00,11.4,10.6,10.9,91.5,9.4,10.0,0.9,1033,2021-09-08,19:09:00
2021-09-08 19:14:00,11.4,10.6,10.9,90.8,9.4,10.0,1.0,1047,2021-09-08,19:14:00
2021-09-08 19:19:00,11.5,10.7,10.9,90.8,9.4,10.0,1.0,1060,2021-09-08,19:19:00
2021-09-08 19:24:00,11.5,10.7,11.0,90.8,9.4,10.0,1.0,1074,2021-09-08,19:24:00
2021-09-08 19:29:00,11.5,10.7,11.0,90.8,9.4,10.0,1.0,1087,2021-09-08,19:29:00
2021-09-08 19:34:00,11.8,11.2,11.2,93.7,9.8,10.8,0.7,1087,2021-09-08,19:34:00
2021-09-08 19:39:00,11.5,11.0,10.9,93.6,9.7,10.5,0.7,1029,2021-09-08,19:39:00
2021-09-08 19:44:00,10.6,9.6,9.5,89.0,8.7,8.8,1.1,999,2021-09-08,19:44:00
2021-09-08 19:49:00,9.8,8.8,8.6,88.7,8.2,8.0,1.0,991,2021-09-08,19:49:00
2021-09-08 19:54:00,9.1,8.3,8.0,89.2,8.0,7.4,1.0,993,2021-09-08,19:54:00
2021-09-08 19:59:00,8.7,7.9,7.7,89.8,7.8,7.1,0.9,997,2021-09-08,19:59:00
2021-09-08 20:04:00,8.9,8.5,8.5,93.8,8.3,8.0,0.5,1006,2021-09-08,20:04:00
2021-09-08 20:09:00,8.9,8.5,8.3,93.8,8.3,8.0,0.5,1015,2021-09-08,20:09:00
2021-09-08 20:14:00,8.7,8.1,8.0,92.2,8.0,7.5,0.7,1028,2021-09-08,20:14:00
2021-09-08 20:19:00,9.0,8.6,8.6,94.6,8.4,8.2,0.5,1040,2021-09-08,20:19:00
2021-09-08 20:24:00,8.4,7.7,7.6,90.5,7.7,7.0,0.8,1051,2021-09-08,20:24:00
2021-09-08 20:29:00,7.9,7.2,7.0,90.4,7.5,6.5,0.8,1059,2021-09-08,20:29:00
2021-09-08 20:34:00,8.1,7.6,7.6,92.8,7.8,7.0,0.6,1070,2021-09-08,20:34:00
2021-09-08 20:39:00,8.5,8.1,8.1,95.3,8.2,7.8,0.4,1079,2021-09-08,20:39:00
2021-09-08 20:44:00,7.9,7.3,7.2,91.2,7.6,6.6,0.7,1087,2021-09-08,20:44:00
2021-09-08 20:49:00,7.5,6.8,6.6,90.2,7.3,6.0,0.8,1095,2021-09-08,20:49:00
2021-09-08 20:54:00,7.6,7.0,7.1,92.7,7.5,6.5,0.6,1103,2021-09-08,20:54:00
2021-09-08 20:59:00,8.1,7.7,7.8,95.3,8.0,7.4,0.4,1109,2021-09-08,20:59:00
2021-09-08 21:04:00,7.9,7.4,7.3,93.6,7.7,6.9,0.5,1110,2021-09-08,21:04:00
2021-09-08 21:09:00,8.3,8.0,7.8,96.1,8.2,7.7,0.3,1054,2021-09-08,21:09:00
2021-09-08 21:14:00,8.6,8.3,8.3,96.2,8.3,8.0,0.3,1010,2021-09-08,21:14:00
2021-09-08 21:19:00,8.5,8.0,8.0,93.7,8.0,7.6,0.5,995,2021-09-08,21:19:00
2021-09-08 21:24:00,7.9,7.1,7.0,89.5,7.4,6.3,0.9,993,2021-09-08,21:24:00
2021-09-08 21:29:00,7.4,6.6,6.4,89.3,7.1,5.7,0.9,995,2021-09-08,21:29:00
2021-09-08 21:34:00,7.1,6.3,6.3,89.2,7.0,5.5,0.8,1000,2021-09-08,21:34:00
2021-09-08 21:39:00,7.6,7.1,7.3,93.5,7.6,6.6,0.5,1006,2021-09-08,21:39:00
2021-09-08 21:44:00,7.6,7.0,7.0,92.7,7.5,6.5,0.6,1013,2021-09-08,21:44:00
2021-09-08 21:49:00,7.1,6.3,6.3,90.1,7.1,5.5,0.8,1021,2021-09-08,21:49:00
2021-09-08 21:54:00,6.9,6.3,6.1,90.8,7.1,5.5,0.7,1004,2021-09-08,21:54:00
2021-09-08 21:59:00,6.7,6.0,5.9,89.9,6.9,5.2,0.8,991,2021-09-08,21:59:00
2021-09-08 22:04:00,7.0,6.5,6.6,92.5,7.2,5.9,0.6,988,2021-09-08,22:04:00
2021-09-08 22:09:00,7.4,7.0,7.1,94.3,7.5,6.5,0.5,991,2021-09-08,22:09:00
2021-09-08 22:14:00,7.1,6.5,6.5,91.7,7.2,5.8,0.6,996,2021-09-08,22:14:00
2021-09-08 22:19:00,7.6,6.9,7.3,91.1,7.4,6.2,0.7,1002,2021-09-08,22:19:00
2021-09-08 22:24:00,7.9,7.3,7.7,92.0,7.6,6.7,0.7,1011,2021-09-08,22:24:00
2021-09-08 22:29:00,8.3,7.6,8.0,90.5,7.7,6.9,0.8,1023,2021-09-08,22:29:00
2021-09-08 22:34:00,8.7,8.0,8.3,90.6,7.9,7.2,0.8,1041,2021-09-08,22:34:00
2021-09-08 22:39:00,8.9,8.2,8.4,90.7,8.0,7.5,0.8,1058,2021-09-08,22:39:00
2021-09-08 22:44:00,9.2,8.5,8.6,90.8,8.1,7.8,0.8,1076,2021-09-08,22:44:00
2021-09-08 22:49:00,9.3,8.5,8.7,90.8,8.2,7.8,0.8,1089,2021-09-08,22:49:00
2021-09-08 22:54:00,9.6,9.1,9.1,94.0,8.7,8.7,0.6,1086,2021-09-08,22:54:00
2021-09-08 22:59:00,9.9,9.4,9.4,93.3,8.8,8.9,0.6,1032,2021-09-08,22:59:00
2021-09-08 23:04:00,9.9,9.2,9.4,91.8,8.6,8.6,0.8,1006,2021-09-08,23:04:00
2021-09-08 23:09:00,9.9,9.2,9.4,91.0,8.6,8.5,0.8,999,2021-09-08,23:09:00
2021-09-08 23:14:00,9.9,9.2,9.4,91.0,8.6,8.5,0.8,1003,2021-09-08,23:14:00
2021-09-08 23:19:00,9.9,9.1,9.4,90.3,8.5,8.4,0.9,1014,2021-09-08,23:19:00
2021-09-08 23:24:00,10.0,9.3,9.4,91.1,8.6,8.6,0.8,1032,2021-09-08,23:24:00
2021-09-08 23:29:00,10.0,9.3,9.4,91.1,8.6,8.6,0.8,1054,2021-09-08,23:29:00
2021-09-08 23:34:00,10.1,9.3,9.5,90.3,8.6,8.6,0.9,1077,2021-09-08,23:34:00
2021-09-08 23:39:00,10.5,10.0,9.9,94.2,9.2,9.6,0.6,1054,2021-09-08,23:39:00
2021-09-08 23:44:00,10.5,10.0,9.9,93.4,9.1,9.5,0.6,1008,2021-09-08,23:44:00
2021-09-08 23:49:00,10.4,9.7,9.9,91.2,8.8,9.1,0.9,996,2021-09-08,23:49:00
2021-09-08 23:54:00,10.4,9.6,9.9,90.4,8.8,8.9,0.9,1003,2021-09-08,23:54:00
2021-09-08 23:59:00,10.4,9.6,9.9,90.4,8.8,8.9,0.9,1019,2021-09-08,23:59:00
2021-09-09 00:04:00,10.4,9.6,9.8,91.2,8.8,9.0,0.9,1043,2021-09-09,00:04:00
2021-09-09 00:09:00,10.6,9.8,9.9,90.5,8.8,9.1,0.9,1070,2021-09-09,00:09:00
2021-09-09 00:14:00,10.6,9.9,10.1,91.2,8.9,9.3,0.9,1096,2021-09-09,00:14:00
2021-09-09 00:19:00,11.0,10.6,10.5,95.0,9.5,10.2,0.5,1056,2021-09-09,00:19:00
2021-09-09 00:24:00,10.9,10.3,10.4,92.1,9.2,9.7,0.8,1010,2021-09-09,00:24:00
2021-09-09 00:29:00,10.9,10.1,10.2,91.3,9.1,9.5,0.9,998,2021-09-09,00:29:00
2021-09-09 00:34:00,10.8,10.1,10.1,91.3,9.1,9.5,0.9,1000,2021-09-09,00:34:00
2021-09-09 00:39:00,10.8,10.1,10.1,91.3,9.1,9.5,0.9,1008,2021-09-09,00:39:00
2021-09-09 00:44:00,10.8,10.0,10.0,91.3,9.0,9.4,0.9,1020,2021-09-09,00:44:00
2021-09-09 00:49:00,10.8,10.0,10.0,90.6,9.0,9.3,0.9,1037,2021-09-09,00:49:00
2021-09-09 00:54:00,10.8,10.1,10.0,91.3,9.1,9.5,0.9,1054,2021-09-09,00:54:00
2021-09-09 00:59:00,10.8,10.1,10.0,91.3,9.1,9.5,0.9,1071,2021-09-09,00:59:00
2021-09-09 01:04:00,10.8,10.1,10.0,91.3,9.1,9.5,0.9,1087,2021-09-09,01:04:00
2021-09-09 01:09:00,11.1,10.6,10.5,95.0,9.6,10.3,0.5,1075,2021-09-09,01:09:00
2021-09-09 01:14:00,11.1,10.6,10.6,93.6,9.5,10.1,0.7,1020,2021-09-09,01:14:00
2021-09-09 01:19:00,11.1,10.4,10.4,92.1,9.3,9.8,0.8,1000,2021-09-09,01:19:00
2021-09-09 01:24:00,11.1,10.3,10.3,91.4,9.2,9.7,0.9,999,2021-09-09,01:24:00
2021-09-09 01:29:00,11.0,10.3,10.3,91.4,9.2,9.6,0.9,1007,2021-09-09,01:29:00
2021-09-09 01:34:00,11.0,10.3,10.3,91.4,9.2,9.6,0.9,1018,2021-09-09,01:34:00
2021-09-09 01:39:00,11.1,10.5,10.3,92.8,9.3,9.9,0.7,1034,2021-09-09,01:39:00
2021-09-09 01:44:00,11.6,11.5,11.2,98.7,10.3,11.4,0.1,1051,2021-09-09,01:44:00
2021-09-09 01:49:00,11.9,11.6,11.6,96.6,10.3,11.4,0.4,1072,2021-09-09,01:49:00
2021-09-09 01:54:00,11.2,10.7,10.4,94.3,9.6,10.3,0.6,1088,2021-09-09,01:54:00
2021-09-09 01:59:00,10.8,10.3,9.9,94.2,9.3,9.9,0.6,1037,2021-09-09,01:59:00
2021-09-09 02:04:00,10.6,9.9,9.9,92.0,9.0,9.3,0.8,1000,2021-09-09,02:04:00
2021-09-09 02:09:00,10.6,10.0,10.0,92.0,9.0,9.4,0.8,991,2021-09-09,02:09:00
2021-09-09 02:14:00,10.8,10.0,10.1,91.3,9.0,9.4,0.9,995,2021-09-09,02:14:00
2021-09-09 02:19:00,10.8,10.1,10.1,91.3,9.1,9.5,0.9,1006,2021-09-09,02:19:00
2021-09-09 02:24:00,10.9,10.1,10.1,91.3,9.1,9.5,0.9,1019,2021-09-09,02:24:00
2021-09-09 02:29:00,10.9,10.2,10.2,91.3,9.1,9.6,0.9,1036,2021-09-09,02:29:00
2021-09-09 02:34:00,11.0,10.3,10.2,91.4,9.2,9.6,0.9,1054,2021-09-09,02:34:00
2021-09-09 02:39:00,11.0,10.3,10.2,91.4,9.2,9.6,0.9,1074,2021-09-09,02:39:00
2021-09-09 02:44:00,11.1,10.5,10.4,92.8,9.4,10.0,0.7,1090,2021-09-09,02:44:00
2021-09-09 02:49:00,11.4,11.0,10.9,95.8,9.8,10.7,0.4,1043,2021-09-09,02:49:00
2021-09-09 02:54:00,11.3,10.6,10.7,92.2,9.4,10.1,0.8,1004,2021-09-09,02:54:00
2021-09-09 02:59:00,11.3,10.6,10.6,91.4,9.4,10.0,0.9,998,2021-09-09,02:59:00
2021-09-09 03:04:00,11.3,10.6,10.5,92.1,9.4,10.0,0.8,1004,2021-09-09,03:04:00
2021-09-09 03:09:00,11.3,10.5,10.5,91.4,9.3,9.9,0.9,1016,2021-09-09,03:09:00
2021-09-09 03:14:00,11.3,10.5,10.4,91.4,9.3,9.9,0.9,1033,2021-09-09,03:14:00
2021-09-09 03:19:00,11.2,10.5,10.4,91.4,9.3,9.8,0.9,1052,2021-09-09,03:19:00
2021-09-09 03:24:00,11.2,10.5,10.4,91.4,9.3,9.8,0.9,1072,2021-09-09,03:24:00
2021-09-09 03:29:00,11.3,10.5,10.4,91.4,9.3,9.9,0.9,1092,2021-09-09,03:29:00
2021-09-09 03:34:00,11.5,11.1,11.1,95.8,9.9,10.9,0.4,1056,2021-09-09,03:34:00
2021-09-09 03:39:00,11.5,10.9,10.9,92.9,9.6,10.4,0.7,1004,2021-09-09,03:39:00
2021-09-09 03:44:00,11.4,10.8,10.8,92.2,9.5,10.2,0.8,992,2021-09-09,03:44:00
2021-09-09 03:49:00,11.4,10.6,10.6,90.8,9.4,10.0,1.0,997,2021-09-09,03:49:00
2021-09-09 03:54:00,11.4,10.6,10.6,91.5,9.4,10.0,0.9,1009,2021-09-09,03:54:00
2021-09-09 03:59:00,11.4,10.6,10.6,91.5,9.4,10.0,0.9,1026,2021-09-09,03:59:00
